Id,SalePrice
2735,133560.13713242192
2736,139326.9772832255
2737,118169.76320358741
2738,137989.4503439255
2739,157617.33422014958
2740,133493.62874761192
2741,142273.27153447954
2742,155446.38975148235
2743,156171.4654530561
2744,153204.43551194927
2745,143835.04300014878
2746,133573.45064968476
2747,162884.26052690897
2748,131746.04522378702
2749,123775.54606631528
2750,131428.71212834158
2751,128911.49366174318
2752,220913.29939780224
2753,150885.8298285424
2754,181327.21526591713
2755,136534.81236117927
2756,97388.973396348
2757,72515.97406119596
2758,82700.01491779811
2759,164293.9386946687
2760,114186.31991119076
2761,141340.7950431394
2762,138348.9429247459
2763,180090.41120586125
2764,149320.51703935355
2765,285093.9819834244
2766,119454.38919541625
2767,88982.37152794501
2768,129655.00307407591
2769,127148.94050480958
2770,137092.94674785962
2771,105015.76094199697
2772,107464.8036465822
2773,158813.102354386
2774,146100.96241265384
2775,116353.97462481906
2776,151115.8089168555
2777,152663.38825451682
2778,106709.84839619084
2779,121347.99202636772
2780,103253.78665940237
2781,94461.89567596043
2782,94235.78170874315
2783,94338.71105342206
2784,121646.89437022824
2785,137872.41262704745
2786,65827.51802436792
2787,125932.55979467282
2788,76098.42450170184
2789,160421.35892097926
2790,95789.90866069215
2791,112557.57396856563
2792,51517.05715721877
2793,139893.13137464743
2794,99917.89399735682
2795,122250.79956169907
2796,98874.8420084038
2797,201149.75931014595
2798,103048.27605280242
2799,113481.95038662245
2800,77260.45602236492
2801,107518.59389967905
2802,134107.2061337917
2803,165266.19571239076
2804,136071.12855769074
2805,99578.5069052744
2806,87203.48530456316
2807,159070.65367305325
2808,144592.3210450048
2809,133190.0605747131
2810,124916.08848675904
2811,155647.5823618339
2812,152007.88809533612
2813,157114.5210274348
2814,158675.97048762214
2815,91930.2339951928
2816,233179.21054062023
2817,157994.29171297286
2818,130299.80541988241
2819,169793.66126427488
2820,137699.45624109491
2821,101735.9108131808
2822,195242.38543791996
2823,296215.53135872056
2824,160352.03563068708
2825,137324.11866107376
2826,133715.9277089395
2827,140494.97257905436
2828,215932.79774732998
2829,225652.20051383667
2830,229032.94673132335
2831,177189.53099460524
2832,242065.15978293662
2833,287233.8408106892
2834,219571.83571422723
2835,222747.65741184246
2836,191218.32300056808
2837,170406.35496534407
2838,147092.10278208635
2839,171141.5927599207
2840,199811.72743751187
2841,202729.75970661384
2842,229535.42792706273
2843,149413.701357136
2844,176257.6991550064
2845,123199.87443050263
2846,206749.71910483306
2847,202431.0079503629
2848,217411.36909614396
2849,197186.46080110208
2850,276587.8086547059
2851,213741.7859771873
2852,239242.08654908155
2853,236100.60186392505
2854,138032.5018309203
2855,201152.13725884687
2856,202854.74229153595
2857,190353.4044511647
2858,207881.75356056658
2859,120978.26960909141
2860,133322.79646660862
2861,126208.44378905497
2862,187656.83705087562
2863,131156.64068282786
2864,237217.28413240027
2865,146071.48374977594
2866,139529.07635610428
2867,96528.71114384291
2868,100803.59494815874
2869,96626.75152036622
2870,135468.06169313428
2871,87976.88915371666
2872,54554.0152441708
2873,102467.26972855486
2874,131495.61210063176
2875,116555.02931543492
2876,161856.86604733486
2877,142722.83853924874
2878,161976.95386031756
2879,138543.00257608658
2880,105078.50619728012
2881,147402.7406219448
2882,172515.59545125777
2883,196477.97600498798
2884,203087.30225525584
2885,187710.94611675423
2886,228426.69452874645
2887,104070.58660429872
2888,145010.48837635035
2889,63776.01828488264
2890,77208.2542036385
2891,142379.21610089735
2892,41449.469780679814
2893,70012.96680434067
2894,52345.29866631497
2895,304516.0603281421
2896,261033.71010003277
2897,208251.93927063004
2898,153506.83702122845
2899,207700.38191207848
2900,162500.87454018628
2901,211967.9275937631
2902,184549.3199328967
2903,317850.61672464135
2904,326121.1365825653
2905,87195.94293496684
2906,199769.32487394247
2907,114522.61898156266
2908,128530.49975219491
2909,158178.8714567499
2910,77133.49806799482
2911,86029.6287005381
2912,152662.24389819862
2913,84834.46615500764
2914,79867.7826599701
2915,87828.79878372309
2916,86264.06593911006
2917,160491.95580625298
2918,123324.64137614082
2919,228873.0393240667
